@relation 'seismic-bumps_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '0.334energy+0.315maxenergy+0.314nbumps+0.31 gpuls+0.255nbumps4...' numeric
@attribute 0.433ghazard=a-0.388ghazard=b+0.349seismoacoustic=a-0.3seismoacoustic=b-0.251gdenergy... numeric
@attribute '0.49 nbumps5+0.434maxenergy+0.398energy-0.285nbumps2-0.266nbumps...' numeric
@attribute -0.544seismic=a+0.544seismic=b-0.343ghazard=c-0.331seismoacoustic=c-0.215nbumps... numeric
@attribute -0.54seismoacoustic=b+0.448seismoacoustic=a+0.329ghazard=c+0.313seismoacoustic=c+0.226gdenergy... numeric
@attribute 0.396genergy-0.389seismoacoustic=c+0.358gpuls+0.326gdpuls-0.325ghazard=c... numeric
@attribute 0.427genergy-0.411gdenergy-0.373gdpuls-0.285nbumps2+0.274gpuls... numeric
@attribute -0.587ghazard=b+0.439ghazard=a+0.311ghazard=c-0.283seismoacoustic=a+0.254seismoacoustic=b... numeric
@attribute -0.784nbumps4-0.406shift+0.404nbumps5+0.122nbumps2-0.093gdpuls... numeric
@attribute -0.702shift-0.48nbumps3+0.276nbumps4-0.264genergy+0.226nbumps2... numeric
@attribute -0.643nbumps2+0.564nbumps3-0.418shift-0.201genergy-0.108nbumps5... numeric
@attribute class {1,0}

@data
-0.126572,1.193375,-0.984516,-1.127716,0.173999,0.123852,-1.000962,-0.335191,0.546763,1.277643,-1.255037,0
-0.435258,-0.27202,-0.376702,-0.755717,-1.820743,0.251658,0.705051,0.591399,0.439684,1.069989,-0.432557,0
-0.871963,-0.277464,0.567269,-0.823332,-1.994587,0.046923,0.193102,0.832065,-0.524995,-1.15955,0.374679,0
0.724194,-0.384707,-1.013419,-1.369382,-1.568971,0.902061,-0.295733,0.931683,0.402027,1.145058,-1.307682,0
-0.670166,-0.8301,0.127581,-0.429721,-1.220943,0.996196,1.045401,0.692103,0.235339,0.776741,0.404599,0
-0.754768,-0.50868,0.526613,-0.861838,-1.817935,0.304896,-0.109123,1.012078,-0.587355,-1.165297,0.41214,0
3.627147,-2.627857,-1.344927,-2.611696,-2.082417,-0.011214,-2.102545,-2.462677,0.30317,-0.410418,0.133865,0
0.675207,-3.209024,-0.001054,-0.994546,-2.069656,-0.708387,-0.063611,-3.029886,0.348423,0.965777,-0.387487,0
0.272544,-3.472063,0.866701,-1.084146,-2.084599,-0.710047,-0.920869,-2.592036,-0.669564,-1.248581,0.469785,0
1.817107,0.683075,-1.748505,-2.173701,-2.387992,0.039127,-0.932949,0.886587,0.557468,-0.171199,0.12,0
-0.003129,-0.454761,-0.325176,-0.878554,-1.468358,0.823381,0.588959,0.759128,0.27526,0.077715,1.113464,0
1.123858,0.304192,-1.376842,-1.736372,-2.125325,0.251693,-0.410383,0.781925,0.52937,0.490942,-0.620925,0
1.731636,0.560849,-2.006806,-2.176004,-2.357397,0.110336,-1.002632,0.858496,0.640412,0.69061,-1.469821,0
-0.836982,-1.513451,1.047074,-0.564491,-0.987517,1.34355,-0.552191,1.490033,-0.840026,-0.481996,-0.192407,0
-1.509856,-0.823146,0.900385,-0.397365,-1.625813,0.402204,0.489938,0.862599,-0.594766,-0.481059,-0.320147,0
-1.781523,-0.54791,0.843494,-0.330362,-1.881122,0.022943,0.902304,0.613336,-0.496515,-0.479095,-0.370982,0
-1.605747,-0.727026,0.878986,-0.375372,-1.712338,0.270884,0.634106,0.774458,-0.559665,-0.480925,-0.340301,0
-1.292722,-0.162327,0.290445,-0.738073,-2.247566,-0.334822,0.411326,0.616569,-0.354493,-0.254264,-1.227838,0
0.62434,0.58061,-1.41971,-1.598648,-2.515517,-0.387507,-0.089002,0.567803,0.651437,0.576993,-0.610985,0
-0.522041,1.493355,-0.972608,-1.02533,-0.178303,-0.425137,-0.649769,-0.564126,0.651229,1.323488,-1.276472,0
-1.307029,1.221923,0.761772,-0.681164,-0.029895,-0.344032,-0.647427,-0.336238,-0.462875,-1.085076,0.406934,0
-1.096899,1.184332,-0.398763,-0.589731,0.101838,-0.209524,-0.082387,-0.617477,0.535139,1.120744,-0.418456,0
0.348377,2.06609,-1.115118,-1.498884,-0.434958,-0.60994,-0.920586,-0.528287,0.608825,-0.268587,0.986272,0
-1.368655,1.354099,-0.333386,-0.50222,-0.143105,-0.622545,0.04194,-0.709428,0.596788,1.200694,-0.390699,0
-1.571203,0.747756,0.177531,-0.18001,0.492183,0.167084,0.3063,-0.562834,0.379114,0.917897,0.463095,0
-1.221564,1.218224,-0.356355,-0.55051,0.007386,-0.382453,-0.109121,-0.614244,0.551105,1.168204,-0.390815,0
-1.126218,0.460515,0.42926,-0.778249,0.462884,0.36061,-1.617941,0.157192,-0.55125,-0.206836,-1.065591,0
-1.592482,0.74905,0.185396,-0.185674,0.486755,0.158593,0.295632,-0.563282,0.376993,0.909284,0.452832,0
-1.687195,0.806322,0.216426,-0.141621,0.39021,-0.008412,0.326889,-0.584298,0.400379,0.957854,0.482461,0
-1.011801,1.154891,-0.219787,-0.595755,0.159261,-0.162692,-0.18591,-0.487876,0.430305,0.262052,1.196491,0
-0.884732,0.130929,0.238893,-0.360829,1.125206,1.141129,-0.529358,-0.045,0.157904,0.86195,0.539183,0
-1.34982,0.509083,0.24037,-0.230978,0.700511,0.47068,-0.068583,-0.338028,0.294015,0.927462,0.516385,0
-0.73236,1.571774,-0.838619,-0.947644,-0.365481,-0.77071,-0.718569,-0.547209,0.677602,1.429536,-1.213082,0
-1.515106,0.629344,0.251854,-0.187732,0.556882,0.238353,0.061748,-0.425731,0.337114,0.952922,0.510441,0
-1.078057,1.068158,-0.264119,-0.573782,0.125136,-0.224652,-0.393084,-0.447038,0.492672,1.199176,-0.337871,0
-0.889763,1.41008,0.022796,-1.098634,-0.29563,-0.565402,-1.317925,-0.231661,-0.341648,-0.877108,-0.433098,0
-1.909801,0.377963,0.916746,-0.292015,0.539946,0.301561,-0.665149,-0.120264,-0.587191,-0.430484,-0.257439,0
-2.111717,0.572498,0.877298,-0.246851,0.362665,0.027159,-0.380528,-0.296607,-0.515389,-0.42722,-0.298215,0
-0.488597,1.625871,-0.605814,-0.995928,-0.228211,-0.574934,-0.598333,-0.459601,0.498431,-0.385366,1.926864,0
1.50178,2.001363,-1.289076,-2.038107,-0.30067,-0.251888,-2.200017,0.02574,0.463272,-0.899459,1.835943,0
-0.973172,0.175471,0.271225,-0.326178,1.044434,0.997151,-0.5179,-0.057675,0.175998,0.902115,0.561436,0
-1.710662,0.789814,0.254019,-0.128672,0.3741,-0.051735,0.255908,-0.547711,0.395734,0.986791,0.506562,0
-1.422167,-0.122878,1.020828,-0.414944,1.0067,0.986401,-1.420513,0.333466,-0.764028,-0.431671,-0.167603,0
-0.218826,1.256959,-0.73201,-1.080862,0.07468,-0.095892,-1.079147,-0.238135,0.47045,0.47311,0.382931,0
-1.942965,0.980252,0.253386,-0.064354,0.161269,-0.385536,0.490372,-0.696379,0.463764,1.017409,0.493815,0
-0.260502,0.717787,0.063613,-0.751152,0.682151,0.636721,-0.911977,-0.032164,0.225626,0.260087,1.287094,0
-1.119316,1.397815,-0.014296,-0.534288,-0.064006,-0.523775,-0.01444,-0.600015,0.477646,0.334433,1.209539,0
-1.923957,0.38726,0.916329,-0.289826,0.531344,0.283889,-0.655408,-0.127912,-0.582903,-0.428458,-0.260008,0
-1.102405,0.451938,0.438148,-0.77608,0.464726,0.376982,-1.628406,0.169124,-0.558468,-0.205874,-1.054313,0
-1.504828,-0.823891,0.895947,-0.398998,-1.620246,0.409176,0.493528,0.86088,-0.594027,-0.482097,-0.322038,0
0.062683,-4.246257,1.366736,-0.738812,-1.443735,0.082863,-1.003288,-2.31607,-0.855299,-0.574203,-0.167954,0
-0.676523,-0.522403,0.565776,-0.876045,-1.778677,0.365307,-0.142531,1.035216,-0.601075,-1.165349,0.414879,0
-1.772442,-0.552052,0.837691,-0.334156,-1.869739,0.037299,0.902373,0.613356,-0.496482,-0.481252,-0.3743,0
-1.22431,-1.099416,0.943233,-0.469682,-1.354275,0.801975,0.090637,1.105116,-0.69048,-0.487184,-0.276225,0
-0.447514,-0.375281,-0.257672,-0.735186,-1.81501,0.210426,0.419789,0.745316,0.404397,1.145904,-0.356997,0
-1.152443,-1.182707,0.9553,-0.497135,-1.265262,0.9178,-0.03773,1.176133,-0.716147,-0.489839,-0.273594,0
-0.625986,0.054091,-0.230042,-1.193777,-2.44303,-0.444423,-0.330407,0.76979,-0.272455,-0.034364,-2.06126,0
-2.001498,-0.32235,0.795122,-0.275469,-2.088892,-0.285557,1.242518,0.408351,-0.415687,-0.477433,-0.412505,0
-1.850628,-0.47876,0.825673,-0.3158,-1.939733,-0.070071,1.00683,0.548589,-0.469965,-0.478765,-0.387725,0
-1.287559,-1.044659,0.935252,-0.457056,-1.406007,0.718969,0.165358,1.056815,-0.670111,-0.485275,-0.28848,0
-2.012464,0.477861,0.889495,-0.273418,0.458556,0.168432,-0.514774,-0.215285,-0.548013,-0.431594,-0.285739,0
-1.250464,-1.091746,0.942916,-0.473296,-1.355435,0.782298,0.090305,1.0971,-0.684257,-0.4867,-0.288494,0
0.100659,-0.040208,-0.797823,-1.155864,-2.132421,-0.07159,-0.146157,0.795296,0.526386,1.369794,-1.203013,0
-0.759131,-0.920037,0.288825,-0.389013,-1.264475,0.848181,0.713622,0.860471,0.207615,0.887233,0.49602,0
1.346658,-4.528717,1.059252,-1.352368,-1.080854,0.793308,-2.469429,-1.650584,-1.046749,-1.274523,0.651589,0
-0.838485,-1.47214,1.004536,-0.569769,-0.99417,1.348794,-0.445672,1.431927,-0.825154,-0.506639,-0.2191,0
-0.903776,-1.38428,0.977816,-0.548275,-1.072529,1.248199,-0.295869,1.34833,-0.796204,-0.512233,-0.232475,1
2.854987,-3.338509,1.517748,1.601999,-1.134286,-1.479241,-0.269895,-2.047356,-3.355716,-0.308028,-0.315618,0
0.402016,-3.823008,0.771952,1.705071,-1.550042,-1.800083,0.187311,-2.422329,-0.242977,-1.284407,-0.686917,0
0.281648,-3.708452,0.752787,1.734302,-1.659634,-1.967106,0.35175,-2.523529,-0.201642,-1.280235,-0.706897,0
-1.766127,-0.543194,0.827488,-0.334037,-1.872433,0.042886,0.929951,0.600732,-0.49452,-0.487573,-0.3772,0
-1.671751,-0.631661,0.840726,-0.357041,-1.786111,0.173715,0.804482,0.678106,-0.52603,-0.490959,-0.36239,0
-1.486322,0.863873,0.316405,-0.685084,0.104115,-0.147049,-0.969992,-0.223139,-0.408976,-0.221605,-1.144254,0
-2.388602,0.872911,0.803648,-0.176671,0.092149,-0.363248,0.088429,-0.575008,-0.409361,-0.433282,-0.355887,0
-1.758404,1.121744,0.281007,-0.620131,-0.142676,-0.526253,-0.607759,-0.447994,-0.316728,-0.210742,-1.189591,0
-1.803435,0.2868,0.910981,-0.326942,0.652928,0.4619,-0.778515,-0.052606,-0.61509,-0.443187,-0.259234,0
-2.328376,0.797969,0.823473,-0.195601,0.161352,-0.272314,-0.035057,-0.505205,-0.433989,-0.429805,-0.344952,0
-2.408995,0.879708,0.81174,-0.171684,0.078132,-0.391075,0.084529,-0.57567,-0.40641,-0.426324,-0.353639,0
-2.345003,0.81843,0.826897,-0.18372,0.1299,-0.307609,-0.00639,-0.518233,-0.429995,-0.425959,-0.33724,0
-2.206262,0.677721,0.856661,-0.217246,0.259556,-0.115117,-0.217858,-0.390219,-0.480201,-0.425974,-0.310193,0
-0.060311,1.107133,-0.673464,-1.610586,-0.176777,-0.214657,-2.776702,0.272799,-0.306418,0.249031,-2.745992,0
-2.044287,0.519264,0.887152,-0.255579,0.407455,0.108088,-0.450697,-0.247661,-0.537188,-0.428156,-0.279925,0
-2.116801,0.578937,0.876632,-0.243359,0.355387,0.015985,-0.371212,-0.301341,-0.512787,-0.424439,-0.296516,0
-1.440358,-0.901716,0.919398,-0.414686,-1.553077,0.498712,0.364025,0.936108,-0.620018,-0.474229,-0.304501,0
-1.580764,-0.75713,0.888421,-0.380128,-1.686709,0.302974,0.583083,0.804344,-0.569028,-0.475219,-0.331761,0
-1.464098,-0.881295,0.915288,-0.410589,-1.570629,0.468374,0.392205,0.917465,-0.611786,-0.473381,-0.310169,0
-0.590173,-0.31698,0.822367,-0.865097,-1.884905,0.198716,-0.015178,0.957749,-0.586692,-1.12495,0.409253,0
-1.28745,-1.064513,0.957354,-0.452471,-1.404744,0.712172,0.11214,1.086329,-0.676859,-0.470143,-0.272785,0
-1.244514,-1.104999,0.962792,-0.463633,-1.36426,0.772819,0.054968,1.121251,-0.691089,-0.472206,-0.267025,0
-1.693844,-0.646943,0.865219,-0.354896,-1.78646,0.149377,0.745647,0.703936,-0.52847,-0.474153,-0.355222,0
-1.202401,-1.148901,0.96784,-0.478069,-1.31731,0.838046,-0.009113,1.158003,-0.705433,-0.475295,-0.26496,0
-1.304717,-1.041846,0.946399,-0.451124,-1.419147,0.692788,0.153497,1.061448,-0.668779,-0.476066,-0.282669,0
-1.751223,-0.514031,0.778832,-0.350974,-1.857983,0.084417,1.028407,0.546289,-0.485095,-0.525686,-0.413819,0
-0.485303,-0.772963,0.270001,-0.974948,-1.518869,0.832987,-0.295149,1.070482,-0.580742,-0.397783,-1.221112,0
-0.753367,-1.351137,0.80105,-0.630238,-0.941115,1.526351,-0.024522,1.208908,-0.78805,-0.65818,-0.353752,0
-1.761924,-0.501223,0.776573,-0.346192,-1.871106,0.065656,1.048029,0.53552,-0.480497,-0.523682,-0.413543,0
-2.413799,0.927112,0.769112,-0.174511,0.062864,-0.392663,0.20179,-0.638667,-0.390991,-0.452359,-0.379312,0
-2.515391,1.009439,0.768822,-0.147083,-0.028627,-0.537509,0.302433,-0.703049,-0.3613,-0.439052,-0.38557,0
-2.543114,1.030857,0.772343,-0.13644,-0.056812,-0.582466,0.324947,-0.716845,-0.353474,-0.430754,-0.382151,0
-2.584843,1.065981,0.769126,-0.127581,-0.092285,-0.637801,0.371341,-0.7468,-0.340999,-0.429228,-0.388828,0
-2.539413,1.023033,0.774601,-0.140255,-0.048973,-0.571978,0.311206,-0.710266,-0.356431,-0.432951,-0.38387,0
-2.521382,1.002971,0.779804,-0.144899,-0.031124,-0.546397,0.279464,-0.691534,-0.363518,-0.432435,-0.379997,0
-2.489191,0.969194,0.787253,-0.153242,0.000004,-0.500707,0.227971,-0.660786,-0.375545,-0.432632,-0.374053,0
-2.496663,0.976475,0.788781,-0.148803,-0.010887,-0.515345,0.236689,-0.665104,-0.373485,-0.429873,-0.371322,0
-2.399627,0.875197,0.812149,-0.172472,0.080827,-0.38014,0.08174,-0.571952,-0.40968,-0.428984,-0.351418,0
-2.173078,0.620552,0.877269,-0.230359,0.310123,-0.060687,-0.323902,-0.333734,-0.496799,-0.416762,-0.3017,0
-1.998816,0.43757,0.920893,-0.27116,0.474489,0.178884,-0.606197,-0.163927,-0.561411,-0.411375,-0.263151,0
-2.234313,0.68206,0.866948,-0.21333,0.24994,-0.149315,-0.233697,-0.387645,-0.475161,-0.414056,-0.309974,0
-2.129437,0.568721,0.893766,-0.2395,0.353375,-0.002616,-0.410506,-0.282756,-0.514222,-0.410096,-0.287985,0
-1.481314,-0.102579,1.045012,-0.395253,0.964838,0.895241,-1.434204,0.333865,-0.752249,-0.400755,-0.154446,0
-2.127965,0.567764,0.892482,-0.240981,0.35611,0.00128,-0.41058,-0.283002,-0.514444,-0.411611,-0.289641,0
-1.593516,-0.762719,0.900575,-0.377182,-1.689211,0.285602,0.556001,0.816187,-0.56888,-0.464175,-0.326668,0
-1.59332,-0.764193,0.901032,-0.377723,-1.68751,0.28665,0.552852,0.817568,-0.569081,-0.463786,-0.326877,0
-1.512478,-0.847906,0.919793,-0.397194,-1.61112,0.398694,0.425245,0.894407,-0.598718,-0.462622,-0.310306,0
-1.411935,-0.94468,0.939889,-0.419563,-1.523701,0.535308,0.283672,0.982308,-0.634844,-0.46471,-0.289752,0
-1.366859,-0.991729,0.949968,-0.431025,-1.479958,0.598758,0.212026,1.025119,-0.65131,-0.464404,-0.281296,0
-1.672209,-0.671216,0.877928,-0.355559,-1.773942,0.172501,0.70348,0.731021,-0.538935,-0.469808,-0.342678,0
-1.484866,-0.858893,0.91927,-0.398578,-1.604379,0.429006,0.422141,0.902943,-0.60718,-0.469772,-0.303512,0
-1.578233,-0.775626,0.902261,-0.380634,-1.676977,0.30651,0.539058,0.82724,-0.574063,-0.465831,-0.324343,0
-1.763097,-0.582782,0.859003,-0.335429,-1.853484,0.0492,0.833926,0.650296,-0.506136,-0.468739,-0.361769,0
-2.295372,0.745935,0.851678,-0.199165,0.192726,-0.233057,-0.135294,-0.446955,-0.452519,-0.415881,-0.323592,0
-2.271889,0.725651,0.8558,-0.203387,0.210115,-0.202698,-0.163252,-0.428499,-0.460807,-0.417064,-0.318166,0
-2.240219,0.694528,0.86285,-0.210238,0.23769,-0.159985,-0.2096,-0.399832,-0.472371,-0.417125,-0.311124,0
-1.619073,0.031121,1.015542,-0.365554,0.845966,0.709599,-1.236752,0.21122,-0.702283,-0.399501,-0.184537,0
-1.850873,0.282475,0.95632,-0.307109,0.615871,0.384412,-0.844267,-0.02117,-0.61595,-0.408282,-0.232543,0
-0.110894,-4.140887,1.377849,-0.704445,-1.55803,-0.145588,-0.911066,-2.392233,-0.807334,-0.538028,-0.183953,0
-0.396192,-3.826969,1.302118,-0.630454,-1.844459,-0.549798,-0.418053,-2.682771,-0.699117,-0.547724,-0.242143,0
-0.520467,-3.707378,1.277467,-0.603152,-1.952829,-0.717857,-0.24287,-2.791521,-0.654905,-0.546191,-0.267929,0
-1.454407,-0.870549,0.91593,-0.40035,-1.593471,0.461922,0.420045,0.910961,-0.614385,-0.475396,-0.29714,0
-1.117899,-1.263862,1.011648,-0.494944,-1.226169,0.948842,-0.214164,1.275849,-0.742062,-0.451593,-0.231224,0
-1.454407,-0.870549,0.91593,-0.40035,-1.593471,0.461922,0.420045,0.910961,-0.614385,-0.475396,-0.29714,0
-1.117899,-1.263862,1.011648,-0.494944,-1.226169,0.948842,-0.214164,1.275849,-0.742062,-0.451593,-0.231224,0
-1.178442,-1.198226,0.99495,-0.480762,-1.284508,0.865641,-0.110896,1.214251,-0.719231,-0.454868,-0.245441,0
-1.612241,-0.725007,0.885679,-0.368504,-1.722041,0.252678,0.628627,0.778328,-0.558242,-0.471091,-0.331844,0
-2.163947,0.614258,0.877417,-0.230965,0.316536,-0.051133,-0.331533,-0.328102,-0.498657,-0.415463,-0.298998,0
-2.010615,0.433593,0.92116,-0.275264,0.486046,0.1728,-0.623285,-0.160905,-0.557172,-0.405262,-0.270131,0
-2.399315,0.865138,0.821706,-0.17115,0.083737,-0.3819,0.055723,-0.558007,-0.412504,-0.421798,-0.345093,0
-2.374801,0.829734,0.831669,-0.180106,0.117387,-0.34314,-0.005968,-0.524563,-0.422785,-0.417714,-0.340697,0
-2.328391,0.790739,0.839605,-0.188059,0.15022,-0.283673,-0.058757,-0.489091,-0.439214,-0.420653,-0.329763,0
-1.951311,0.375832,0.936557,-0.286685,0.533578,0.250958,-0.709789,-0.106412,-0.579998,-0.40572,-0.254715,0
-2.184203,0.636661,0.87511,-0.224293,0.291434,-0.081438,-0.29726,-0.34724,-0.492744,-0.416945,-0.300573,0
-2.439115,0.902341,0.815474,-0.162102,0.048419,-0.436021,0.108847,-0.591052,-0.399083,-0.420923,-0.352307,0
-2.431324,0.892895,0.818219,-0.164041,0.056742,-0.425164,0.093124,-0.581965,-0.402154,-0.419889,-0.350256,0
-2.197064,0.639891,0.877817,-0.222634,0.287957,-0.097272,-0.301309,-0.348003,-0.489312,-0.41124,-0.301425,0
-2.197693,0.644541,0.876162,-0.221293,0.282866,-0.099911,-0.291117,-0.352608,-0.488768,-0.413063,-0.301288,0
-2.171477,0.621164,0.881012,-0.226261,0.30314,-0.065628,-0.323988,-0.331297,-0.498082,-0.414105,-0.295332,0
-2.061477,0.495041,0.912995,-0.254949,0.418192,0.089999,-0.526776,-0.213225,-0.53992,-0.40591,-0.271307,0
-2.294762,0.740427,0.85603,-0.198746,0.195433,-0.233263,-0.148946,-0.439762,-0.453707,-0.411891,-0.320639,0
-2.318056,0.772259,0.84721,-0.191123,0.165489,-0.268582,-0.094234,-0.46992,-0.444323,-0.415744,-0.325385,0
-2.438075,0.906574,0.814551,-0.159929,0.042266,-0.438332,0.118805,-0.594706,-0.399152,-0.422378,-0.350461,0
-2.017692,0.455833,0.921845,-0.262715,0.451267,0.146408,-0.582478,-0.176969,-0.55566,-0.407071,-0.260462,0
-2.528736,0.990196,0.797831,-0.140845,-0.032511,-0.559892,0.23809,-0.670313,-0.36689,-0.418886,-0.369233,0
-2.302852,0.753212,0.853216,-0.194721,0.181828,-0.247713,-0.126594,-0.451263,-0.450459,-0.413111,-0.320852,0
-2.480854,0.938881,0.810237,-0.152433,0.013763,-0.493451,0.15819,-0.622644,-0.384805,-0.417138,-0.358789,0
-2.275181,0.722764,0.861018,-0.201362,0.208992,-0.209435,-0.174807,-0.422673,-0.460949,-0.411472,-0.314416,0
-2.087923,0.515677,0.912194,-0.248147,0.39686,0.052414,-0.50234,-0.229532,-0.531385,-0.400985,-0.273383,0
-2.117399,0.541934,0.907333,-0.242044,0.373276,0.013033,-0.465824,-0.253027,-0.521036,-0.399299,-0.279271,0
-2.263269,0.690208,0.874013,-0.208222,0.239284,-0.187119,-0.241605,-0.389292,-0.467683,-0.400634,-0.3101,0
-2.190109,0.624351,0.886889,-0.223089,0.297817,-0.089849,-0.334171,-0.32988,-0.493547,-0.404059,-0.29478,0
-2.393192,0.843774,0.833793,-0.173525,0.099231,-0.372108,0.008896,-0.533849,-0.417695,-0.41281,-0.339051,0
-1.907375,0.340108,0.950653,-0.28742,0.553454,0.296263,-0.761725,-0.068664,-0.596824,-0.402691,-0.234358,0
-1.891254,0.290937,0.970538,-0.29799,0.599663,0.328388,-0.864057,-0.018138,-0.606491,-0.38562,-0.228465,0
-2.288935,0.730185,0.861457,-0.199239,0.202166,-0.22679,-0.169404,-0.428171,-0.456746,-0.407927,-0.316359,0
-2.326099,0.769038,0.85226,-0.190479,0.167256,-0.278018,-0.109673,-0.464145,-0.442932,-0.408789,-0.324443,0
-2.489179,0.940099,0.812184,-0.151775,0.012675,-0.503045,0.153676,-0.622383,-0.382653,-0.413254,-0.359631,0
-2.518412,0.977574,0.801579,-0.143382,-0.021466,-0.545559,0.21697,-0.658115,-0.370984,-0.417412,-0.366425,0
-2.429219,0.88344,0.824017,-0.164529,0.063288,-0.422504,0.071472,-0.570806,-0.404124,-0.414641,-0.346897,0
-2.375959,0.804972,0.848445,-0.18177,0.135175,-0.342272,-0.06808,-0.494571,-0.426479,-0.401471,-0.33351,0
-2.030738,0.42729,0.941633,-0.266542,0.476354,0.138273,-0.662674,-0.142362,-0.556161,-0.383873,-0.257161,0
-2.178542,0.590101,0.901079,-0.230093,0.329373,-0.067694,-0.405423,-0.294429,-0.500472,-0.392025,-0.290058,0
-2.50252,0.958807,0.806646,-0.147487,-0.00457,-0.523154,0.186268,-0.640335,-0.377132,-0.415807,-0.362674,0
-2.129162,0.529936,0.917441,-0.243469,0.384068,0.002854,-0.505024,-0.23739,-0.519702,-0.386261,-0.278635,0
-2.193498,0.617613,0.891743,-0.223932,0.303612,-0.09217,-0.353409,-0.321602,-0.493636,-0.39842,-0.293948,0
-2.502824,0.963588,0.804547,-0.146385,-0.009398,-0.525068,0.197243,-0.645354,-0.376594,-0.418114,-0.362905,0
-1.785622,0.188175,0.993581,-0.320502,0.69059,0.4703,-1.016262,0.076422,-0.644886,-0.386133,-0.204898,0
-2.502824,0.963588,0.804547,-0.146385,-0.009398,-0.525068,0.197243,-0.645354,-0.376594,-0.418114,-0.362905,0
-1.785622,0.188175,0.993581,-0.320502,0.69059,0.4703,-1.016262,0.076422,-0.644886,-0.386133,-0.204898,0
-2.225437,0.655085,0.88182,-0.215608,0.269694,-0.137325,-0.292379,-0.356964,-0.481337,-0.401401,-0.301275,0
-2.011903,0.445575,0.927323,-0.26318,0.457968,0.152795,-0.603029,-0.165329,-0.558698,-0.403049,-0.256138,0
-2.088913,0.515276,0.913546,-0.247419,0.396059,0.050205,-0.504725,-0.22827,-0.531368,-0.399508,-0.27226,0
-2.113063,0.532181,0.911784,-0.2435,0.381215,0.019575,-0.485619,-0.242614,-0.523464,-0.395968,-0.276901,0
-2.179595,0.597336,0.897579,-0.228717,0.322808,-0.070792,-0.389112,-0.302221,-0.499303,-0.395306,-0.290995,0
-2.294604,0.73629,0.860274,-0.197598,0.196233,-0.235087,-0.160064,-0.433625,-0.45469,-0.407908,-0.317189,0
-2.131583,0.547627,0.909084,-0.240002,0.367644,-0.004673,-0.46508,-0.256346,-0.517022,-0.39443,-0.280711,0
-2.065024,0.484038,0.922526,-0.254409,0.42453,0.085147,-0.557897,-0.198406,-0.540986,-0.395816,-0.266664,0
-2.514572,0.967269,0.805733,-0.145545,-0.011973,-0.538417,0.195877,-0.647537,-0.373181,-0.414071,-0.365021,0
-2.381056,0.819322,0.842517,-0.178876,0.122038,-0.351747,-0.038411,-0.509421,-0.423505,-0.406429,-0.335592,0
-2.171685,0.602408,0.892959,-0.227793,0.317435,-0.063969,-0.370269,-0.308989,-0.500718,-0.402013,-0.290272,0
-2.248916,0.678478,0.876245,-0.210593,0.249222,-0.168899,-0.25717,-0.378684,-0.472654,-0.401583,-0.306733,0
-2.460036,0.921719,0.813535,-0.15596,0.028323,-0.466861,0.13531,-0.607132,-0.392068,-0.418566,-0.35397,0
-1.600976,-0.002852,1.037385,-0.364078,0.863423,0.724805,-1.307931,0.25248,-0.712836,-0.38285,-0.165711,0
-2.174411,0.62153,0.884292,-0.223705,0.299222,-0.072785,-0.327436,-0.329188,-0.497835,-0.410409,-0.292018,0
-2.142335,0.569641,0.901232,-0.235079,0.347042,-0.023025,-0.422418,-0.278296,-0.511795,-0.400069,-0.283652,0
-2.201142,0.619106,0.892762,-0.223774,0.303075,-0.100245,-0.356283,-0.322209,-0.491495,-0.395551,-0.295562,0
-2.337065,0.773387,0.853353,-0.189142,0.163359,-0.291329,-0.10905,-0.466858,-0.439755,-0.405184,-0.325918,0
-2.161069,0.575434,0.903512,-0.233494,0.342508,-0.044687,-0.424968,-0.281458,-0.506475,-0.393409,-0.286601,0
-2.168946,0.608883,0.888991,-0.226473,0.311114,-0.063098,-0.352595,-0.316438,-0.500618,-0.406682,-0.290367,0
-1.987704,0.451173,0.917851,-0.262512,0.451393,0.176779,-0.568785,-0.175419,-0.564015,-0.418348,-0.25335,0
-2.203907,0.6302,0.888112,-0.221331,0.292498,-0.106692,-0.332494,-0.333692,-0.48954,-0.399767,-0.29666,0
-2.222458,0.645633,0.885453,-0.217811,0.278902,-0.13101,-0.31203,-0.347385,-0.483098,-0.398184,-0.300434,0
-2.285015,0.715007,0.868017,-0.202339,0.216305,-0.218235,-0.202011,-0.412289,-0.459476,-0.401944,-0.31447,0
-2.543993,1.00156,0.796834,-0.137809,-0.043181,-0.580132,0.251474,-0.679768,-0.361904,-0.416588,-0.371573,0
-2.305392,0.724686,0.869052,-0.199739,0.207814,-0.243091,-0.196916,-0.41923,-0.453373,-0.396324,-0.317658,0
-2.236024,0.6676,0.878431,-0.212877,0.258436,-0.152245,-0.271892,-0.368827,-0.477238,-0.402483,-0.303785,0
-2.416022,0.859769,0.832267,-0.16959,0.084998,-0.401482,0.026824,-0.547264,-0.410175,-0.409111,-0.343115,0
-2.286593,0.722028,0.865234,-0.200576,0.209315,-0.222506,-0.186968,-0.41941,-0.458298,-0.404441,-0.31481,0
-1.741476,0.142303,1.004205,-0.330882,0.732037,0.531063,-1.086529,0.118788,-0.661139,-0.385119,-0.195399,0
