@relation seismic-bumps-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {1,0}

@data
1.732051,8147.566999,661.643408,504.026785,-6264.827771,-7974.361918,-7091.016006,6929.935281,-7475.531285,-6928.20323,0
3.464102,2085.389172,562.916512,491.902429,-647.787002,-2031.695597,-1255.736835,1212.435565,-1510.348304,-1212.435565,0
0,6938.595535,427.816549,420.888346,-3034.553015,-6883.169909,-3503.938784,3467.565717,-6498.65463,-3464.101615,0
0,0,138.564065,169.740979,140.296115,162.812776,-162.812776,3.464102,142.028166,0,0
1.732051,4510.260303,304.840942,356.802466,-3157.528622,-4600.326945,-3363.642668,3465.833666,-4195.027056,-3464.101615,0
5.196152,21667.955603,855.633099,691.088272,-12999.041311,-21525.927436,-13972.453865,13854.67441,-20788.073792,-13856.406461,0
1.732051,2951.414576,718.801085,623.538291,-1011.517672,-2932.362017,-1740.711062,1733.782858,-2222.221186,-1732.050808,0
0,5199.616524,467.653718,481.510125,-4726.766654,-5223.865236,-5166.707559,5199.616524,-4726.766654,-5196.152423,0
1.732051,13347.183523,258.07557,346.410162,-8400.446417,-13425.125809,-8566.723294,8660.254038,-13075.251546,-8660.254038,0
1.732051,1042.694586,407.03194,436.476804,-630.466494,-1091.192009,-985.53691,1039.230485,-628.734443,-1039.230485,0
0,0,607.949833,566.380614,609.681884,45.033321,-45.033321,1.732051,609.681884,0,0
0,0,225.166605,138.564065,226.898656,93.530744,-93.530744,1.732051,228.630707,0,0
0,0,84.87049,152.420471,86.60254,-83.138439,83.138439,1.732051,88.334591,0,0
0,6931.667332,69.282032,147.224319,-6857.189147,-7004.413466,-6850.260944,6929.935281,-6855.457096,-6928.20323,0
0,10395.768947,79.674337,226.898656,-10310.898457,-10525.672758,-10257.204882,10394.036896,-10310.898457,-10392.304845,0
6.928203,2785.137699,758.638254,652.983154,-278.86018,-2617.12877,-1186.454803,1035.766383,-2003.982784,-1039.230485,0
1.732051,4860.134566,590.629325,555.988309,-1139.689431,-4820.297397,-1756.299519,1733.782858,-4255.648834,-1732.050808,0
1.732051,7801.156837,271.931977,353.338365,-6654.539203,-7868.706819,-6850.260944,6929.935281,-7518.832556,-6928.20323,0
1.732051,696.284425,259.807621,342.94606,-431.280651,-775.958762,-607.949833,692.820323,-429.5486,-692.820323,0
3.464102,1912.184092,571.576766,521.347293,-639.126748,-1837.705907,-1276.521445,1210.703514,-1328.482969,-1212.435565,0
0,0,588.897275,523.079344,590.629325,27.712813,-27.712813,1.732051,590.629325,0,0
8.660254,6770.586607,772.49466,642.59085,-2691.606955,-6651.075101,-3561.09646,3458.905463,-5975.575286,-3464.101615,0
1.732051,-1.732051,601.02163,562.916512,601.02163,-27.712813,25.980762,1.732051,601.02163,0,0
5.196152,8845.583474,349.874263,405.299889,-4846.27816,-8887.152694,-5137.262695,5194.420372,-8480.120754,-5196.152423,0
3.464102,6938.595535,599.289579,559.452411,-4595.130792,-6897.026316,-5222.133185,5196.152423,-6323.717498,-5196.152423,0
1.732051,5895.900949,545.596004,543.863954,-4648.824368,-5895.900949,-5185.760118,5197.884474,-5339.91264,-5196.152423,0
3.464102,6765.390454,249.415316,337.749907,-4945.005056,-6850.260944,-5095.693476,5194.420372,-6500.386681,-5196.152423,0
1.732051,1215.899667,698.016475,620.074189,-512.687039,-1118.904822,-1304.234258,1212.435565,-510.954988,-1212.435565,0
1.732051,869.489505,540.399852,535.2037,-323.893501,-850.436947,-879.88181,866.025404,-322.16145,-866.025404,0
3.464102,15605.777776,555.988309,554.256258,-6370.48287,-15597.117522,-6910.882722,6926.471179,-15027.272806,-6928.20323,0
6.928203,12837.960586,895.470268,786.351067,-4298.950104,-12734.037537,-5268.898557,5190.95627,-11913.045454,-5196.152423,0
3.464102,5379.749808,599.289579,594.093427,-2863.079985,-5397.070316,-3431.19265,3462.369564,-4764.871772,-3464.101615,0
0,0,161.080725,95.262794,162.812776,-41.569219,41.569219,1.732051,164.544827,0,0
0,0,131.635861,109.119201,133.367912,-67.549981,67.549981,1.732051,135.099963,0,0
1.732051,5895.900949,57.157677,143.760217,-5137.262695,-5998.091947,-5083.56912,5196.152423,-5826.618917,-5196.152423,0
0,3467.565717,270.199926,360.266568,-3192.169638,-3568.024664,-3358.446516,3465.833666,-3192.169638,-3464.101615,0
8.660254,8334.628486,795.011321,708.40878,-2667.358244,-8256.6862,-3510.866987,3457.173412,-7508.440251,-3464.101615,0
3.464102,14386.414008,509.222937,528.275496,-11613.400665,-14440.107583,-12055.073621,12122.623602,-13861.602613,-12124.355653,0
5.196152,13357.575828,448.601159,484.974226,-4745.819213,-13352.379676,-5170.171661,5192.688321,-12881.261856,-5196.152423,0
5.196152,4863.598668,481.510125,504.026785,-1248.808632,-4903.435836,-1671.429029,1728.586706,-4361.303933,-1732.050808,0
3.464102,10056.286989,306.572993,387.979381,-8351.948994,-10106.516462,-8594.436107,8658.521987,-9734.125539,-8660.254038,1
3.464102,43836.473889,178.401233,296.180688,-34460.882867,-43824.349533,-34628.891796,34641.016151,-43637.288046,-34641.016151,0
3.464102,2085.389172,207.846097,313.501196,-1176.062498,-2130.422493,-1330.21502,1385.640646,-1865.41872,-1385.640646,0
3.464102,3474.49392,116.047404,249.415316,-1614.271353,-3571.488765,-1619.467505,1732.050808,-3342.858059,-1732.050808,0
1.732051,16115.000714,29.444864,150.68842,-15557.280354,-16090.752002,-15602.313675,15590.189319,-16073.431494,-15588.457268,0
0,0,24.248711,152.420471,25.980762,-140.296115,140.296115,3.464102,27.712813,0,0
0,0,15.588457,157.616623,17.320508,-143.760217,143.760217,3.464102,19.052559,0,0
0,0,25.980762,147.224319,27.712813,-95.262794,95.262794,1.732051,29.444864,0,0
0,0,27.712813,138.564065,29.444864,-128.17176,128.17176,1.732051,31.176915,0,0
0,0,10.392305,150.68842,12.124356,-145.492268,145.492268,1.732051,13.856406,0,0
0,0,8.660254,154.152522,10.392305,-152.420471,152.420471,1.732051,12.124356,0,0
0,0,5.196152,159.348674,6.928203,-168.008928,168.008928,1.732051,8.660254,0,0
0,0,1.732051,164.544827,3.464102,-109.119201,109.119201,1.732051,5.196152,0,0
0,0,5.196152,159.348674,6.928203,-71.014083,71.014083,1.732051,8.660254,0,0
0,0,3.464102,161.080725,5.196152,-124.707658,124.707658,1.732051,6.928203,0,0
0,5199.616524,3.464102,161.080725,-5190.95627,-5312.199827,-5078.372968,5197.884474,-5189.224219,-5196.152423,0
3.464102,2085.389172,62.353829,128.17176,-1494.759847,-2149.475052,-1484.367542,1557.113676,-2009.178937,-1558.845727,0
0,6931.667332,77.942286,244.219164,-6848.528893,-7082.355752,-6772.318658,6929.935281,-6848.528893,-6928.20323,0
0,0,8.660254,162.812776,10.392305,-148.956369,148.956369,1.732051,12.124356,0,0
1.732051,1042.694586,29.444864,195.721741,-1008.05357,-1203.775311,-872.953607,1039.230485,-1006.321519,-1039.230485,0
0,20798.466097,147.224319,284.056332,-10243.348476,-20924.905806,-10245.080527,10394.036896,-20635.653321,-10392.304845,0
0,0,618.342138,666.839561,620.074189,-5.196152,5.196152,1.732051,620.074189,0,0
3.464102,4860.134566,242.487113,318.697349,-3219.882451,-4865.330718,-3443.317005,3464.101615,-4600.326945,-3464.101615,0
0,13859.870562,866.025404,862.561302,-12988.649006,-13752.483412,-13958.597458,13859.870562,-12988.649006,-13856.406461,0
5.196152,4343.983425,838.312591,840.044642,-892.006166,-4246.98858,-1808.261043,1730.318757,-3484.886225,-1732.050808,0
0,10399.233049,126.439709,245.951215,-5067.980663,-10449.462522,-5135.530644,5199.616524,-10262.401035,-5196.152423,0
0,0,701.480577,730.925441,703.212628,31.176915,-31.176915,3.464102,703.212628,0,0
0,0,235.55891,301.376841,237.290961,-12.124356,12.124356,3.464102,239.023011,0,0
3.464102,2954.878678,185.329436,199.185843,-1544.98932,-2965.270983,-1706.070045,1732.050808,-2752.228733,-1732.050808,0
5.196152,5210.008829,472.84987,547.328055,-2989.519694,-5182.296016,-3471.029818,3462.369564,-4716.374349,-3464.101615,0
0,0,159.348674,193.98969,161.080725,-91.798693,91.798693,3.464102,162.812776,0,0
0,8667.182241,290.984536,401.835787,-4903.435836,-8720.875816,-5132.066543,5199.616524,-8367.537451,-5196.152423,0
0,0,77.942286,181.865335,79.674337,-121.243557,121.243557,3.464102,81.406388,0,0
0,0,50.229473,174.937132,51.961524,-154.152522,154.152522,3.464102,53.693575,0,0
0,0,31.176915,171.47303,32.908965,-129.903811,129.903811,3.464102,34.641016,0,0
0,0,27.712813,166.276878,29.444864,-138.564065,138.564065,1.732051,31.176915,0,0
0,1735.514909,39.837169,157.616623,-1690.481588,-1834.241805,-1628.127759,1733.782858,-1688.749537,-1732.050808,0
1.732051,2951.414576,64.08588,140.296115,-1666.232877,-2913.309458,-1759.76362,1732.050808,-2875.204341,-1732.050808,0
3.464102,872.953607,318.697349,415.692194,-199.185843,-930.111284,-452.065261,517.883191,-542.131903,-519.615242,0
0,1735.514909,161.080725,292.716586,-1569.238032,-1825.581551,-1636.788013,1733.782858,-1569.238032,-1732.050808,0
0,6931.667332,93.530744,109.119201,-6832.940436,-6864.11735,-6990.557059,6929.935281,-6831.208385,-6928.20323,0
3.464102,1392.568849,640.858799,628.734443,-50.229473,-1359.659884,-715.336984,691.088272,-739.585695,-692.820323,0
1.732051,696.284425,426.084499,472.84987,-265.003774,-736.121593,-647.787002,694.552374,-263.271723,-692.820323,0
0,6931.667332,90.066642,95.262794,-6836.404537,-6969.77245,-6884.90196,6931.667332,-6834.672487,-6928.20323,0
3.464102,872.953607,720.533136,661.643408,202.649944,-758.638254,-623.538291,519.615242,-140.296115,-519.615242,0
0,0,559.452411,555.988309,561.184462,10.392305,-10.392305,3.464102,561.184462,0,0
0,3467.565717,105.655099,57.157677,-3356.714465,-3467.565717,-3458.905463,3467.565717,-3354.982414,-3464.101615,0
5.196152,18025.452754,995.929214,834.848489,-11128.426439,-17798.554099,-12333.933801,12122.623602,-17013.935083,-12124.355653,0
3.464102,1387.372697,439.940905,469.385769,-945.699741,-1422.013713,-1349.267579,1385.640646,-943.96769,-1385.640646,0
1.732051,1733.782858,91.798693,53.693575,-1640.252115,-1699.141842,-1764.959773,1733.782858,-1638.520064,-1732.050808,0
3.464102,12657.827302,696.284425,632.198545,-6230.186755,-12597.205523,-6968.040399,6928.20323,-11942.490318,-6928.20323,0
0,1735.514909,640.858799,604.485732,-1089.459958,-1716.46235,-1745.907214,1735.514909,-1089.459958,-1732.050808,0
3.464102,6938.595535,623.538291,606.217783,-4570.882081,-6876.241706,-5242.917795,5196.152423,-6299.468787,-5196.152423,0
5.196152,5210.008829,791.547219,734.389542,-2670.822345,-5149.387051,-3503.938784,3462.369564,-4397.677,-3464.101615,0
0,0,133.367912,-31.176915,135.099963,147.224319,-147.224319,3.464102,136.832014,0,0
0,0,72.746134,72.746134,74.478185,-34.641016,34.641016,3.464102,76.210236,0,0
0,0,43.30127,114.315353,45.033321,-100.458947,100.458947,3.464102,46.765372,0,0
0,0,60.621778,95.262794,62.353829,-45.033321,45.033321,3.464102,64.08588,0,0
1.732051,523.079344,39.837169,124.707658,-478.046023,-614.878037,-422.620397,521.347293,-474.581921,-519.615242,0
3.464102,3474.49392,446.869108,502.294734,-1283.449648,-3512.599038,-1678.357233,1732.050808,-3012.036354,-1732.050808,0
3.464102,1046.158688,396.639635,460.725515,-294.448637,-1091.192009,-637.394697,691.088272,-637.394697,-692.820323,0
0,15591.92137,74.478185,83.138439,-15512.247033,-15652.543148,-15522.639337,15590.189319,-15510.514982,-15588.457268,0
1.732051,869.489505,363.73067,436.476804,-500.562683,-937.039487,-793.27927,866.025404,-498.830633,-866.025404,0
1.732051,14559.619088,453.797312,495.366531,-9936.775483,-14580.403698,-10355.931778,10392.304845,-14091.96537,-10392.304845,0
1.732051,1042.694586,197.453792,311.769145,-840.044642,-1162.206092,-914.522826,1039.230485,-838.312591,-1039.230485,0
0,0,358.534517,408.763991,360.266568,-64.08588,64.08588,1.732051,360.266568,0,0
1.732051,349.874263,240.755062,329.089653,-103.923048,-426.084499,-265.003774,346.410162,-102.190998,-346.410162,0
1.732051,696.284425,112.583302,43.30127,-578.50497,-573.308817,-810.599778,692.820323,-575.040868,-692.820323,0
0,0,258.07557,332.553755,259.807621,-31.176915,31.176915,1.732051,259.807621,0,0
0,0,265.003774,327.357603,266.735824,-86.60254,86.60254,1.732051,266.735824,0,0
0,1735.514909,296.180688,332.553755,-1434.138069,-1789.208484,-1673.16108,1733.782858,-1434.138069,-1732.050808,0
0,0,542.131903,429.5486,543.863954,84.87049,-84.87049,1.732051,543.863954,0,0
0,0,367.194771,351.606314,368.926822,-13.856406,13.856406,1.732051,368.926822,0,0
3.464102,1738.979011,161.080725,251.147367,-1222.82787,-1803.064891,-1311.162461,1383.908595,-1565.77393,-1385.640646,0
0,0,265.003774,292.716586,266.735824,-29.444864,29.444864,1.732051,266.735824,0,0
1.732051,1389.104748,219.970453,263.271723,-1163.938143,-1434.138069,-1335.411173,1385.640646,-1162.206092,-1385.640646,0
1.732051,8320.77208,79.674337,83.138439,-6846.796842,-8345.020791,-6893.562214,6928.20323,-8228.973387,-6928.20323,0
0,0,102.190998,57.157677,103.923048,-10.392305,10.392305,1.732051,105.655099,0,0
0,0,62.353829,98.726896,64.08588,-17.320508,17.320508,1.732051,65.817931,0,0
0,5203.080626,247.683265,277.128129,-3214.686299,-5268.898557,-3387.89138,3465.833666,-4946.737106,-3464.101615,0
1.732051,23396.542309,479.778074,363.73067,-13374.896336,-23294.351311,-13937.812849,13856.406461,-22899.443727,-13856.406461,0
0,0,504.026785,396.639635,505.758836,60.621778,-60.621778,1.732051,505.758836,0,0
0,0,216.506351,277.128129,218.238402,-83.138439,83.138439,1.732051,218.238402,0,0
0,0,147.224319,-5.196152,148.956369,136.832014,-136.832014,1.732051,150.68842,0,0
1.732051,2951.414576,367.194771,348.142212,-1363.123986,-2921.969712,-1751.103366,1732.050808,-2573.8275,-1732.050808,0
0,0,126.439709,233.826859,128.17176,-135.099963,135.099963,1.732051,128.17176,0,0
0,10395.768947,490.170379,375.855025,-9900.402416,-10331.683067,-10451.194573,10394.036896,-9900.402416,-10392.304845,0
0,8663.718139,159.348674,242.487113,-8499.173313,-8753.784781,-8564.991243,8661.986089,-8499.173313,-8660.254038,0
0,0,93.530744,62.353829,95.262794,1.732051,-1.732051,1.732051,96.994845,0,0
1.732051,869.489505,136.832014,20.78461,-727.461339,-800.207473,-930.111284,866.025404,-723.997238,-866.025404,0
0,0,88.334591,93.530744,90.066642,-27.712813,27.712813,3.464102,91.798693,0,0
1.732051,-1.732051,193.98969,13.856406,193.98969,32.908965,-34.641016,1.732051,195.721741,0,0
0,5199.616524,142.028166,90.066642,-5052.392206,-5184.028067,-5206.544728,5199.616524,-5050.660155,-5196.152423,0
0,0,60.621778,142.028166,62.353829,-84.87049,84.87049,3.464102,64.08588,0,0
0,0,145.492268,91.798693,147.224319,53.693575,-53.693575,3.464102,148.956369,0,0
1.732051,696.284425,266.735824,290.984536,-424.352448,-715.336984,-668.571612,694.552374,-422.620397,-692.820323,0
0,0,129.903811,110.851252,131.635861,145.492268,-145.492268,3.464102,133.367912,0,0
3.464102,1565.77393,62.353829,143.760217,-975.144605,-1572.702133,-1021.909976,1039.230485,-1489.563695,-1039.230485,0
0,0,29.444864,157.616623,31.176915,-155.884573,155.884573,3.464102,32.908965,0,0
0,0,39.837169,147.224319,41.569219,-93.530744,93.530744,3.464102,43.30127,0,0
0,0,116.047404,93.530744,117.779455,62.353829,-62.353829,3.464102,119.511506,0,0
0,0,86.60254,109.119201,88.334591,19.052559,-19.052559,1.732051,90.066642,0,0
0,0,96.994845,102.190998,98.726896,124.707658,-124.707658,3.464102,100.458947,0,0
3.464102,1738.979011,278.86018,296.180688,-758.638254,-1745.907214,-1021.909976,1039.230485,-1447.994475,-1039.230485,0
0,0,289.252485,304.840942,290.984536,72.746134,-72.746134,3.464102,290.984536,0,0
1.732051,1733.782858,259.807621,-53.693575,-1472.243186,-1447.994475,-2016.10714,1733.782858,-1470.511136,-1732.050808,0
0,0,193.98969,41.569219,195.721741,142.028166,-142.028166,3.464102,197.453792,0,0
0,0,230.362757,62.353829,232.094808,72.746134,-72.746134,3.464102,233.826859,0,1
1.732051,34641.016151,232.094808,84.87049,-34408.921343,-34595.98283,-34686.049472,34642.748202,-34407.189292,-34641.016151,0
1.732051,-1.732051,109.119201,143.760217,109.119201,-90.066642,88.334591,1.732051,110.851252,0,0
1.732051,-1.732051,83.138439,154.152522,83.138439,-109.119201,107.38715,1.732051,84.87049,0,0
0,0,88.334591,154.152522,90.066642,-109.119201,109.119201,3.464102,91.798693,0,0
0,0,114.315353,154.152522,116.047404,-91.798693,91.798693,3.464102,117.779455,0,0
1.732051,523.079344,157.616623,145.492268,-360.266568,-555.988309,-481.510125,519.615242,-356.802466,-519.615242,0
0,0,69.282032,162.812776,71.014083,-114.315353,114.315353,1.732051,72.746134,0,0
1.732051,696.284425,81.406388,159.348674,-609.681884,-760.370305,-623.538291,692.820323,-606.217783,-692.820323,0
0,0,152.420471,129.903811,154.152522,71.014083,-71.014083,1.732051,155.884573,0,0
0,0,50.229473,154.152522,51.961524,-58.889727,58.889727,1.732051,53.693575,0,0
0,0,43.30127,147.224319,45.033321,-105.655099,105.655099,1.732051,46.765372,0,0
0,0,57.157677,122.975607,58.889727,-119.511506,119.511506,1.732051,60.621778,0,0
0,0,74.478185,102.190998,76.210236,-88.334591,88.334591,1.732051,77.942286,0,0
5.196152,876.417709,140.296115,39.837169,-204.381995,-749.978,-457.261413,342.94606,-717.069034,-346.410162,0
0,0,105.655099,83.138439,107.38715,-62.353829,62.353829,1.732051,109.119201,0,0
0,0,74.478185,107.38715,76.210236,-25.980762,25.980762,1.732051,77.942286,0,0
0,0,84.87049,84.87049,86.60254,8.660254,-8.660254,3.464102,88.334591,0,0
0,0,69.282032,102.190998,71.014083,-31.176915,31.176915,3.464102,72.746134,0,0
0,0,76.210236,93.530744,77.942286,19.052559,-19.052559,3.464102,79.674337,0,0
0,15591.92137,77.942286,77.942286,-15508.782931,-15555.548303,-15619.634183,15591.92137,-15507.05088,-15588.457268,0
0,0,95.262794,64.08588,96.994845,60.621778,-60.621778,3.464102,98.726896,0,0
0,0,105.655099,65.817931,107.38715,72.746134,-72.746134,3.464102,109.119201,0,0
0,0,48.497423,126.439709,50.229473,-36.373067,36.373067,3.464102,51.961524,0,0
0,0,103.923048,72.746134,105.655099,109.119201,-109.119201,3.464102,107.38715,0,0
0,0,93.530744,74.478185,95.262794,64.08588,-64.08588,3.464102,96.994845,0,0
0,0,124.707658,213.042249,126.439709,-91.798693,91.798693,3.464102,128.17176,0,0
1.732051,1215.899667,325.625552,268.467875,-885.077963,-1118.904822,-1304.234258,1214.167616,-881.613861,-1212.435565,0
0,0,433.012702,308.305044,434.744753,128.17176,-128.17176,3.464102,436.476804,0,0
0,0,135.099963,219.970453,136.832014,-103.923048,103.923048,3.464102,138.564065,0,0
0,0,102.190998,204.381995,103.923048,-131.635861,131.635861,1.732051,105.655099,0,0
0,0,60.621778,187.061487,62.353829,-148.956369,148.956369,1.732051,64.08588,0,0
0,0,58.889727,183.597386,60.621778,-164.544827,164.544827,1.732051,62.353829,0,0
0,0,34.641016,174.937132,36.373067,-164.544827,164.544827,1.732051,38.105118,0,0
0,0,39.837169,171.47303,41.569219,-150.68842,150.68842,1.732051,43.30127,0,0
0,0,38.105118,166.276878,39.837169,-143.760217,143.760217,1.732051,41.569219,0,0
0,0,38.105118,159.348674,39.837169,-133.367912,133.367912,1.732051,41.569219,0,0
0,0,41.569219,154.152522,43.30127,-148.956369,148.956369,1.732051,45.033321,0,0
